2018-05-02,nifty50_pb,3.68
2018-06-01,nifty50_pb,3.68
2018-07-02,nifty50_pb,3.59
2018-08-01,nifty50_pb,3.69
2018-09-03,nifty50_pb,3.73
2018-10-01,nifty50_pb,3.5
2018-11-01,nifty50_pb,3.29
2018-12-03,nifty50_pb,3.44
2019-01-01,nifty50_pb,3.4
2019-02-01,nifty50_pb,3.39
2019-03-01,nifty50_pb,3.43
2019-04-01,nifty50_pb,3.72
2019-05-02,nifty50_pb,3.75
2019-06-03,nifty50_pb,3.86
2019-07-01,nifty50_pb,3.73
2019-08-01,nifty50_pb,3.41
2019-09-03,nifty50_pb,3.28
2019-10-01,nifty50_pb,3.5
2019-11-01,nifty50_pb,3.67
2019-12-02,nifty50_pb,3.72
2020-01-01,nifty50_pb,3.76
2020-02-01,nifty50_pb,3.28
2020-03-02,nifty50_pb,3.13
2020-04-01,nifty50_pb,2.35
2020-05-04,nifty50_pb,2.65
2020-06-01,nifty50_pb,2.8
2020-07-01,nifty50_pb,2.98
